name,url,description,found_by
alexperman/aicareer,https://github.com/alexperman/aicareer,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Ola-Yeenca/sme_solution,https://github.com/Ola-Yeenca/sme_solution,"Providing business solutions for SME, initial focus is Valencia, will scale to other cities ","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
NeuralWave42/app1-vibeboard,https://github.com/NeuralWave42/app1-vibeboard,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
dev-rbt/kiosk,https://github.com/dev-rbt/kiosk,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
YunosukeYoshino/rules,https://github.com/YunosukeYoshino/rules,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
codeanu/ai-pr-reviewer,https://github.com/codeanu/ai-pr-reviewer,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
juanatsap/22-txeo-gui-library,https://github.com/juanatsap/22-txeo-gui-library,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
kurtheiz/AgistMe-App,https://github.com/kurtheiz/AgistMe-App,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
sammyr/video_editor,https://github.com/sammyr/video_editor,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
carmandale/AstraZeneca,https://github.com/carmandale/AstraZeneca,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
jamestagal/custom-go-template,https://github.com/jamestagal/custom-go-template,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
olafgeibig/meta-prompter,https://github.com/olafgeibig/meta-prompter,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
pohlondrej/free-genai-bootcamp-2025,https://github.com/pohlondrej/free-genai-bootcamp-2025,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Kblack0610/.dotfiles,https://github.com/Kblack0610/.dotfiles,dotfiles,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ishikawa/q,https://github.com/ishikawa/q,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
xdemocle/linkedin-full-width-extension,https://github.com/xdemocle/linkedin-full-width-extension,A browser extension that makes LinkedIn pages display in full width mode.,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
robonxt/web-kmap,https://github.com/robonxt/web-kmap,lightweight Kmap solver webapp,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
devSachinkr/Europa,https://github.com/devSachinkr/Europa,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Sim2K/coach,https://github.com/Sim2K/coach,Created with StackBlitz ⚡️,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
turtiesio/h-cli,https://github.com/turtiesio/h-cli,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
dataclouder-dev/startup-template-angular,https://github.com/dataclouder-dev/startup-template-angular,"This project a a template to quickly create android/ios/web app, firebase is already set. ","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
somaria/alsospeakapi,https://github.com/somaria/alsospeakapi,AlsoSpeak Language Learning API - A Qwik-based web application for language learning mobile applications,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
thedelph/WNF,https://github.com/thedelph/WNF,Created with StackBlitz ⚡️,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
mpstaton/lossless-public,https://github.com/mpstaton/lossless-public,An Astro SSG on LLM content automation. ,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ichaly/ideabase,https://github.com/ichaly/ideabase,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ycc-im/ui-components,https://github.com/ycc-im/ui-components,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Belkayou07/quicksaver,https://github.com/Belkayou07/quicksaver,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
o-vuong/doggo-hotel,https://github.com/o-vuong/doggo-hotel,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
qpulsar/GameMaker11,https://github.com/qpulsar/GameMaker11,YET Game Maker,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
nexttrack07/sellerwrite-app,https://github.com/nexttrack07/sellerwrite-app,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
rs-cuongph/foodly-app,https://github.com/rs-cuongph/foodly-app,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
duzun/verup.php,https://github.com/duzun/verup.php,Increment and update version in all project files ,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
MengjieLee/harry_python_practice,https://github.com/MengjieLee/harry_python_practice,python practice for harry,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
jiezhiyong/refine,https://github.com/jiezhiyong/refine,"Node CRUD APP, use Refine & Remix","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
copyleftdev/vibe-todo,https://github.com/copyleftdev/vibe-todo,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
zhy3213/Dolby-Atmos-Workflow,https://github.com/zhy3213/Dolby-Atmos-Workflow,Decoding Dolby Atmos into multi-channel audio hardware-free,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
nickth3man/classbeta,https://github.com/nickth3man/classbeta,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
vercel-support/sveltekit-commerce,https://github.com/vercel-support/sveltekit-commerce,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
angelahack1/sveltekit-commerce,https://github.com/angelahack1/sveltekit-commerce,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Pr0j3c7t0dd-Ltd/panottiServer,https://github.com/Pr0j3c7t0dd-Ltd/panottiServer,"PanottiServer is your private audio processing backend, designed to enhance your AI-powered audio workflows.","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
aitoroses/floxide,https://github.com/aitoroses/floxide,"A type-safe, composable directed graph workflow system written in Rust","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
parthchandak02/research-assistant,https://github.com/parthchandak02/research-assistant,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Qlarius/qlarius,https://github.com/Qlarius/qlarius,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
skavenz/app2-memorymap,https://github.com/skavenz/app2-memorymap,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
zench2302/friends-meeting,https://github.com/zench2302/friends-meeting,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
18Wangu/London_Hackathon_encodeAI,https://github.com/18Wangu/London_Hackathon_encodeAI,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
tfunk1030/testbase,https://github.com/tfunk1030/testbase,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
gauravmandall/outlier-hackathon,https://github.com/gauravmandall/outlier-hackathon,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Jackiexiao/pmai-tutorial,https://github.com/Jackiexiao/pmai-tutorial,接入 chatgpt 的商业画布网站教程对应代码,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
wsbjwjt/website,https://github.com/wsbjwjt/website,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ifti5465/Encode-AI-Hackathon,https://github.com/ifti5465/Encode-AI-Hackathon,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
LBIT2016/GameOpedia,https://github.com/LBIT2016/GameOpedia,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
coleam00/supabase-mcp,https://github.com/coleam00/supabase-mcp,Supabase MCP server created in Python.,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
different-ai/hypr-v0,https://github.com/different-ai/hypr-v0,Your open-source bank account powered by AI Agents.,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
akapug/RuleSurf,https://github.com/akapug/RuleSurf,Supercharged global and workspace rules system for WindSurf IDE,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
programinglive/hris,https://github.com/programinglive/hris,HRIS Project Open Source from ProgramingLive Community,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
jay6697117/we-drawing-nuxt,https://github.com/jay6697117/we-drawing-nuxt,"AI drawing picture, just for fun","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
GLOBAL-PALO-IT/th_PALO-LLM-Playground,https://github.com/GLOBAL-PALO-IT/th_PALO-LLM-Playground,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
CoderGamester/Core-Game,https://github.com/CoderGamester/Core-Game,This project is a the core architecture of a new mobile game project,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
edspencer/bragdoc-ai,https://github.com/edspencer/bragdoc-ai,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
chrisjm/kirtan-kriya-timer,https://github.com/chrisjm/kirtan-kriya-timer,A 12-minute meditation practice for improved brain function and spiritual growth,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
kstrikis/autocrm,https://github.com/kstrikis/autocrm,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
brandstaetter/Taskmanagement-App,https://github.com/brandstaetter/Taskmanagement-App,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
omofolarin/create-radix-tanstack-starter,https://github.com/omofolarin/create-radix-tanstack-starter,Creates a radix tanstack starter app,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
krzemienski/alm,https://github.com/krzemienski/alm,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
DEFRA/ai-sdlc-governance-frontend,https://github.com/DEFRA/ai-sdlc-governance-frontend,Git repository for service ai-sdlc-governance-frontend,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
bossjones/codegen-lab,https://github.com/bossjones/codegen-lab,Docs: https://bossjones.github.io/codegen-lab/codegen_lab.html Borrowing some approaches from https://harper.blog/2025/02/16/my-llm-codegen-workflow-atm/ and testing out building something simple,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Ryukijano/vae-surgical-prediction,https://github.com/Ryukijano/vae-surgical-prediction,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
shoejunk/ShoeEngine,https://github.com/shoejunk/ShoeEngine,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ConardLi/garden,https://github.com/ConardLi/garden,A toolbox website generated entirely by AI,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
solomanibc/soloman-app,https://github.com/solomanibc/soloman-app,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
mberrisford/as-a11yspecialist,https://github.com/mberrisford/as-a11yspecialist,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
rohitsathish/watchstats,https://github.com/rohitsathish/watchstats,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
rolandtritsch/99-scala3-problems,https://github.com/rolandtritsch/99-scala3-problems,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
mendozalz/OMM-Headless,https://github.com/mendozalz/OMM-Headless,Agregando una DB a OMM,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
kumarajith/bulk-clip-trimmer,https://github.com/kumarajith/bulk-clip-trimmer,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
LuizFelipeNeves/food-admin,https://github.com/LuizFelipeNeves/food-admin,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
gsq7474741/UCI_dataset,https://github.com/gsq7474741/UCI_dataset,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Dylan-Duault/pharaon,https://github.com/Dylan-Duault/pharaon,Security challenge - Will you get the user flag ?,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
narisraz/react-native-starter,https://github.com/narisraz/react-native-starter,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
bmsull560/sales-tool,https://github.com/bmsull560/sales-tool,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
niico09/twitter-api,https://github.com/niico09/twitter-api,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
rutmehta/graphenewebsite,https://github.com/rutmehta/graphenewebsite,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
pauldavidkelly/picus-picks-backend,https://github.com/pauldavidkelly/picus-picks-backend,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
bgarnr/WindsurfDocs,https://github.com/bgarnr/WindsurfDocs,Files to use in the Windsur IDE to help with grounding the AI in specific Semantic Kernel version info,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
knowself/ConstituentCircle,https://github.com/knowself/ConstituentCircle,"Constituent Circle creates AI-enabled tools for effective, opinionated, goal-oriented communications, at scale, for representatives and constituents to be assured they are being heard by each other.","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
jaskaran-online/jaskaran-singh-portfolio,https://github.com/jaskaran-online/jaskaran-singh-portfolio,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
authzed/design,https://github.com/authzed/design,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Youngv/rt4u.bid,https://github.com/Youngv/rt4u.bid,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
hnozomi/nextjs-apps-tip,https://github.com/hnozomi/nextjs-apps-tip,"Next.js & React development tips, tricks, and cheatsheets","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
swichers-xx/sitescribe,https://github.com/swichers-xx/sitescribe,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Yaswanthsai888/Talent_track,https://github.com/Yaswanthsai888/Talent_track,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
valdo404/citywars,https://github.com/valdo404/citywars,"City Wars, a clone of http://clickplanet.lol, but made with rust and webassembly. Large scale battles, Imperialism style with invasions, cities, harbours, shores and roads.","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
useshelfie/useshelfie,https://github.com/useshelfie/useshelfie,Your Smart Catalog,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
cosbort/bookShelf,https://github.com/cosbort/bookShelf,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
moimran/networkTopology,https://github.com/moimran/networkTopology,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
serge-web/war-rooms-x,https://github.com/serge-web/war-rooms-x,XMPP-based Wargraming Host,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
koomen/koomen.dev,https://github.com/koomen/koomen.dev,koomen.dev,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
digera/yearn,https://github.com/digera/yearn,simple idle miner game built in C# on raylib,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Sunwood-ai-labs/eks-sandbox,https://github.com/Sunwood-ai-labs/eks-sandbox,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
cdot65/paloaltonetworks-automation-examples,https://github.com/cdot65/paloaltonetworks-automation-examples,"Consolidated repository for Palo Alto Networks automation examples using Python, Go, TypeScript, Bash, Terraform, Ansible.","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
thurstonsand/nixonomicon,https://github.com/thurstonsand/nixonomicon,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
xyrusL/test,https://github.com/xyrusL/test,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
arnoldadero/mvuvi-app,https://github.com/arnoldadero/mvuvi-app,"A mobile application built with Expo Go designed to empower Kenyan small-scale fishermen with weather information, fish findings, market prices, safety tools, and sustainable fishing practices.","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
kumarpriyanshu09/Protocol_Pro_,https://github.com/kumarpriyanshu09/Protocol_Pro_,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
santhiprakash/ecom-junction,https://github.com/santhiprakash/ecom-junction,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
cvaraujo12/stayfocus,https://github.com/cvaraujo12/stayfocus,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
niepi/simple-transit,https://github.com/niepi/simple-transit,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
AGuski/hyper-truck,https://github.com/AGuski/hyper-truck,HyperTruck!,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
LucianoSP/Clinica-LMF-Final,https://github.com/LucianoSP/Clinica-LMF-Final,Repositório para o projeto Clinica LMF - Final,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Jarvisr88/AriesOne_SaaS,https://github.com/Jarvisr88/AriesOne_SaaS,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
blackstreet-ai/proj3865,https://github.com/blackstreet-ai/proj3865,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
cart-inception/multirole-chat-v1,https://github.com/cart-inception/multirole-chat-v1,first version of web app chat,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
tanjoshua/grants-chat,https://github.com/tanjoshua/grants-chat,custom customizable AI chatbot with RAG for the GovTech Build hackathon,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
julius-retzer/retzer-dev,https://github.com/julius-retzer/retzer-dev,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
gjuoun/rust-playground,https://github.com/gjuoun/rust-playground,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ajejey/crochet-ecommerce,https://github.com/ajejey/crochet-ecommerce,Ecommerce platform built with Nextjs,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ollie88skwda/legacy-template,https://github.com/ollie88skwda/legacy-template,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
rjvim/website-2,https://github.com/rjvim/website-2,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
voxmenthe/optionstrat,https://github.com/voxmenthe/optionstrat,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
enesmuzaffer22/angular-component-viewer,https://github.com/enesmuzaffer22/angular-component-viewer,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
spenceralbrecht/views-to-downloads,https://github.com/spenceralbrecht/views-to-downloads,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
giuice/finance,https://github.com/giuice/finance,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
noveres/WuyeGuanli_NG,https://github.com/noveres/WuyeGuanli_NG,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
jdavini23/discover-my-newsletters-official,https://github.com/jdavini23/discover-my-newsletters-official,Discover My Newsletters - A personalized newsletter discovery platform,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
jalexspringer/search_suggest,https://github.com/jalexspringer/search_suggest,Convert search strings into suggest google merchant categories,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
electricmpv/liars_dice_demo,https://github.com/electricmpv/liars_dice_demo,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
mhanberry1/toiletspotter,https://github.com/mhanberry1/toiletspotter,An app to help you find bathroom codes! 🚽,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
spolepaka/reelaiapp-temp,https://github.com/spolepaka/reelaiapp-temp,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
sonerce/as-law,https://github.com/sonerce/as-law,A law firm nextjs,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
RelicWare-Co/viper,https://github.com/RelicWare-Co/viper,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
deadcoast/Space_Muck,https://github.com/deadcoast/Space_Muck,"Space Muck is an Economic Space Mining game inspired by John Conways 'Game of Life'. Players balance building their asteroid mining fleet, versus keeping the Space Symbiote World Eaters at bay by feeding them precious miners. Sell Minerals, or Feed the Symbiotes to survive? ","code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
wpieters/poker-timer-app-flutter,https://github.com/wpieters/poker-timer-app-flutter,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
different-ai/irs-agent,https://github.com/different-ai/irs-agent,An obtrusive AI agent that watches your screen and makes sure you fill out your taxes correctly,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
joshSzep/vercel_bot,https://github.com/joshSzep/vercel_bot,A simple NextJS chat bot,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
Tropa-Elite/Flowerscapes,https://github.com/Tropa-Elite/Flowerscapes,Flowerscapes game,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
chrisjm/tea-study-buddy,https://github.com/chrisjm/tea-study-buddy,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
tonk-labs/tonk-integrations,https://github.com/tonk-labs/tonk-integrations,This repository is a great place for us to hold onto our home grown integrations that we'll add to the registry,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
borcos/bookShelf,https://github.com/borcos/bookShelf,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
raisa05/Encode-Tonk,https://github.com/raisa05/Encode-Tonk,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ludovicoboc/aasd,https://github.com/ludovicoboc/aasd,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ramanandkrgupta/h,https://github.com/ramanandkrgupta/h,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
SakuraPuare/ProductButler,https://github.com/SakuraPuare/ProductButler,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
dkofiarmah/SI,https://github.com/dkofiarmah/SI,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
voxmenthe/prompts,https://github.com/voxmenthe/prompts,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
steveoro/goggles_db,https://github.com/steveoro/goggles_db,DB structure and base Rails models for the main Goggles application,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
thomasdavis/blah,https://github.com/thomasdavis/blah,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
clippingkk/tanjong,https://github.com/clippingkk/tanjong,Tanjong is the latest mobile app for clippingkk,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
rhitune2/ticketfast-mail,https://github.com/rhitune2/ticketfast-mail,Ticket Management with AI features and more..,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ai-1st/deno-fresh-starter,https://github.com/ai-1st/deno-fresh-starter,An opinionated starter project for Deno Fresh with Tailwind CSS optimized for AI code generation,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
recall704/img-sync,https://github.com/recall704/img-sync,sync docker image with skopeo,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
timoa/yubidive,https://github.com/timoa/yubidive,Simple Scuba dive bookings app,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
RafaSS/todo-app,https://github.com/RafaSS/todo-app,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
MathiasRepo/AOF-Prosjekt2,https://github.com/MathiasRepo/AOF-Prosjekt2,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
zakelfassi/EZDiff,https://github.com/zakelfassi/EZDiff,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
ZachBeta/slopcore_yaj_rpg,https://github.com/ZachBeta/slopcore_yaj_rpg,,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
weekitmo/mcp-sentry,https://github.com/weekitmo/mcp-sentry,MCP Sentry Server,"code_search: filename:.windsurfrules (indexed desc), code_search: filename:.windsurfrules (indexed asc)"
