name,url,description,found_by
janisozaur/kicad,https://github.com/janisozaur/kicad,,"commit_search: ""generated by Cursor"""
operativeF/kicad-source,https://github.com/operativeF/kicad-source,Personal kicad repo for development,"commit_search: ""generated by Cursor"""
operativeF/kicad-personal,https://github.com/operativeF/kicad-personal,Branch of KiCad that is suited for MSVC.,"commit_search: ""generated by Cursor"""
ArcaneNibble/kicad-fork,https://github.com/ArcaneNibble/kicad-fork,,"commit_search: ""generated by Cursor"""
ikletti/kicad,https://github.com/ikletti/kicad,,"commit_search: ""generated by Cursor"""
mkschreder/kicad,https://github.com/mkschreder/kicad,My KiCad changes,"commit_search: ""generated by Cursor"""
0m-ax/kicad,https://github.com/0m-ax/kicad,,"commit_search: ""generated by Cursor"""
easyw/kicad-git,https://github.com/easyw/kicad-git,maui branch of kicad master,"commit_search: ""generated by Cursor"""
eldarkg/kicad-gost-committers,https://github.com/eldarkg/kicad-gost-committers,,"commit_search: ""generated by Cursor"""
peterkaczorowski/kicad-8.0.7-imx,https://github.com/peterkaczorowski/kicad-8.0.7-imx,Branch for Extending Image Manipulation Features in KiCad,"commit_search: ""generated by Cursor"""
vkleen/kicad,https://github.com/vkleen/kicad,,"commit_search: ""generated by Cursor"""
HydAu/KiCad_Source22012017,https://github.com/HydAu/KiCad_Source22012017,,"commit_search: ""generated by Cursor"""
alephobjects/KiCad,https://github.com/alephobjects/KiCad,AO KiCAD,"commit_search: ""generated by Cursor"""
DasBasti/KiCad,https://github.com/DasBasti/KiCad,My humble tries to add the features I miss in KiCad,"commit_search: ""generated by Cursor"""
michallukowski/kicad_my_features,https://github.com/michallukowski/kicad_my_features,,"commit_search: ""generated by Cursor"""
rdacomp/KiCad,https://github.com/rdacomp/KiCad,,"commit_search: ""generated by Cursor"""
davekelly63/kicad,https://github.com/davekelly63/kicad,custom version of kicad 5,"commit_search: ""generated by Cursor"""
yuguo1983/kicad,https://github.com/yuguo1983/kicad,,"commit_search: ""generated by Cursor"""
Haxk20/kicad-allegro,https://github.com/Haxk20/kicad-allegro,,"commit_search: ""generated by Cursor"""
johnbeard/kicad,https://github.com/johnbeard/kicad,"A mirror of the product series of the KiCad bazaar repository, imported from launchpad's Bzr repo","commit_search: ""generated by Cursor"""
qingqibing/dxf_KiCad_Source22012017,https://github.com/qingqibing/dxf_KiCad_Source22012017,,"commit_search: ""generated by Cursor"""
Caerbannog/kicad-git-bzr,https://github.com/Caerbannog/kicad-git-bzr,"Generated with ""git bzr"", not a clone of https://github.com/KiCad/kicad-source-mirror","commit_search: ""generated by Cursor"""
skocjan/kicad_initialconditions,https://github.com/skocjan/kicad_initialconditions,,"commit_search: ""generated by Cursor"""
KiCadServices/kicad_base,https://github.com/KiCadServices/kicad_base,,"commit_search: ""generated by Cursor"""
ComputeIO/cad,https://github.com/ComputeIO/cad,,"commit_search: ""generated by Cursor"""
pierre-x/kicad_better_bmp2comp,https://github.com/pierre-x/kicad_better_bmp2comp,,"commit_search: ""generated by Cursor"""
andrewjrae/kicad-mirror,https://github.com/andrewjrae/kicad-mirror,Mirror of https://gitlab.com/kicad/code/kicad,"commit_search: ""generated by Cursor"""
apache/kyuubi,https://github.com/apache/kyuubi,Apache Kyuubi is a distributed and multi-tenant gateway to provide serverless SQL on data warehouses and lakehouses.,"commit_search: ""generated by Cursor"""
KiCad/kicad-source-mirror,https://github.com/KiCad/kicad-source-mirror,"This is an active mirror of the KiCad development branch, which is hosted at GitLab (updated every time something is pushed). Pull requests on GitHub are not accepted or watched.","commit_search: ""generated by Cursor"""
levush/kicad,https://github.com/levush/kicad,Copy of official kicad repository with my changes to the project,"commit_search: ""generated by Cursor"""
SanderSteeghs/kicad,https://github.com/SanderSteeghs/kicad,,"commit_search: ""generated by Cursor"""
couchbase/kv_engine,https://github.com/couchbase/kv_engine,Couchbase Key-Value Engine,"commit_search: ""generated by Cursor"""
virbose/gropoiu,https://github.com/virbose/gropoiu,Report a pothole,"commit_search: ""powered by Cursor"""
rankbiased/rbstar,https://github.com/rankbiased/rbstar,"Rank-Biased Precision, Overlap, Recall, and Alignment","commit_search: ""powered by Cursor"""
robbalderstone/RockPaperScissors,https://github.com/robbalderstone/RockPaperScissors,,"commit_search: ""powered by Cursor"""
igonzalezDM2/EjerciciosJFX_ActividadS,https://github.com/igonzalezDM2/EjerciciosJFX_ActividadS,,"commit_search: ""powered by Cursor"""
moaschneider/app-mogul,https://github.com/moaschneider/app-mogul,,"commit_search: ""refactored with Cursor"""
ForumMagnum/ForumMagnum,https://github.com/ForumMagnum/ForumMagnum,"The development repository for LessWrong2 and the EA Forum, based on Vulcan JS","commit_search: ""refactored with Cursor"""
Martsys423/martsy,https://github.com/Martsys423/martsy,Udemy Cursor Course,"commit_search: ""refactored with Cursor"""
creacher-creolio/mandarinTamer,https://github.com/creacher-creolio/mandarinTamer,"MandarinTamer is a Python library for converting Mandarin text between Simplified Chinese and Taiwanese-variant Traditional Chinese. It works without input script labels, handles mixed-script text, modernizes rare terms, and uses AI to resolve one-to-many mappings. Backed by expert-curated dictionaries, it’s precise and easy to use.","commit_search: ""refactored with Cursor"""
flengyel/RYLR998-LoRa,https://github.com/flengyel/RYLR998-LoRa,"A python program for 2-way texting with the 33cm band [REYAX RYLR998](https://reyax.com/products/rylr998/) LoRa® module,  either with a Raspberry Pi 4, five wires and ten female-female GPIO connectors; or with a Linux PC running a CP2102 USB 2.0 to TTL serial converter, four wires and  eight female-female GPIO connectors.  No threads, only async","commit_search: ""refactored with Cursor"""
ineedaspo1/dandi,https://github.com/ineedaspo1/dandi,,"commit_search: ""refactored with Cursor"""
rylorin/csv2ofx,https://github.com/rylorin/csv2ofx,Convert CSV files to OFX file format,"commit_search: ""refactored with Cursor"""
rsleggett/rust-tic-tac-toe,https://github.com/rsleggett/rust-tic-tac-toe,,"commit_search: ""refactored with Cursor"""
KaueASB/api-yt-download,https://github.com/KaueASB/api-yt-download,,"commit_search: ""refactored with Cursor"""
togatoga/kanpyo,https://github.com/togatoga/kanpyo,Japanese Morphological Analyzer written in Rust,"commit_search: ""refactored with Cursor"""
SKIPAH/CareerTimeline,https://github.com/SKIPAH/CareerTimeline,Personal website project to learn Web Development skills. HTML/CSS/Javascript/React/nodejs,"commit_search: ""refactored with Cursor"""
TUB-DVG/wissen-digital-ewb,https://github.com/TUB-DVG/wissen-digital-ewb,Platform for knowledge sharing of the scientific accompanying research of “Energiewendebauen”. ,"commit_search: ""refactored with Cursor"""
JuArce/BD_TPE,https://github.com/JuArce/BD_TPE,,"commit_search: ""refactored with Cursor"""
guntiso/querease,https://github.com/guntiso/querease,,"commit_search: ""refactored with Cursor"""
chrisesharp/aoc-2018,https://github.com/chrisesharp/aoc-2018,Advent of Code #1,"commit_search: ""refactored with Cursor"""
iamaziz/oud_animator,https://github.com/iamaziz/oud_animator,Terminal (and Streamlit App) Oud Animator for illustrating music notes on the strings of the Oud music instrument ,"commit_search: ""refactored with Cursor"""
jacobo-mc/phet,https://github.com/jacobo-mc/phet,,"commit_search: ""refactored with Cursor"""
azharawaw/sim,https://github.com/azharawaw/sim,,"commit_search: ""refactored with Cursor"""
mleoking/PhET,https://github.com/mleoking/PhET,"Physics, chemistry, biology, earth science and math simulations","commit_search: ""refactored with Cursor"""
