name,url,description,found_by
blitzcoder/bbarchive,https://github.com/blitzcoder/bbarchive,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
MSR-Roms/msr_packages_apps_Contacts,https://github.com/MSR-Roms/msr_packages_apps_Contacts,contacts apps of msr roms,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TeamNyx/packages_apps_Contacts,https://github.com/TeamNyx/packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jdrichards-pursuit/skill-sharpening-python-part-three,https://github.com/jdrichards-pursuit/skill-sharpening-python-part-three,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
CyFI-Lab-Public/RetroScope,https://github.com/CyFI-Lab-Public/RetroScope,Public release of the RetroScope Android memory forensics framework,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
hani-28/thikrallah,https://github.com/hani-28/thikrallah,An Android app to remind Muslims to remember Almighty God throughout the day,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
OpenSource-Infinix/android_packages,https://github.com/OpenSource-Infinix/android_packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
tetrafolium/quran_android,https://github.com/tetrafolium/quran_android,import from https://github.com/quran/quran_android,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
lucavella/LocalHistory,https://github.com/lucavella/LocalHistory,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
chdryra/Startouch,https://github.com/chdryra/Startouch,The main app,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BPI-SINOVOIP/BPI-H3-New-Android7,https://github.com/BPI-SINOVOIP/BPI-H3-New-Android7,BPI-M2-Plus-Zero Android7 (Agents Version),"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
P79N6A/roman_grapes_test,https://github.com/P79N6A/roman_grapes_test,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
frabbisw/ReRobust,https://github.com/frabbisw/ReRobust,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
xdtianyu/android-4.4.4,https://github.com/xdtianyu/android-4.4.4,"android 4.4.4 source code mirror,  ISO package http://pan.baidu.com/s/1kT7hgAr","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
cvetaevvitaliy/tcc893x,https://github.com/cvetaevvitaliy/tcc893x,"Telechips tcc893x tcc892x Android 4.2.2 SDK, U-boot, Kernel ","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
vmos-dev/packages,https://github.com/vmos-dev/packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
GuiminZHOU/asr-llm,https://github.com/GuiminZHOU/asr-llm,"simple asr-llm based on funasr + ollama, run entirely locally","code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
Albert-Vanderboom/spaceship-war,https://github.com/Albert-Vanderboom/spaceship-war,,"code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
nembal/Rubiks-cube,https://github.com/nembal/Rubiks-cube,Rubics cube in three.js game with learning and leaderboard.,"code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
acasbff/EmberAutomatization,https://github.com/acasbff/EmberAutomatization,,"code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
dxavsoul/barberdule,https://github.com/dxavsoul/barberdule,"BarberDule is a powerful Flutter application designed specifically for barbershops and barbers, revolutionizing the way appointments are scheduled and managed. This intuitive platform connects barbers with their clients, streamlining the booking process while enhancing the overall barbershop experience.","code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
blakeburch/blakeburch.com,https://github.com/blakeburch/blakeburch.com,Public website,"code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
yizhuoliang/yizhuoliang.github.io,https://github.com/yizhuoliang/yizhuoliang.github.io,my personal homepage,"code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
ahmdattia2022/snake-game,https://github.com/ahmdattia2022/snake-game,,"code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc)"
Drix10/ai-resources,https://github.com/Drix10/ai-resources,"Daily updated resources on AI across various domains including ML, development, education, healthcare, real estate, robotics, crypto, web3 and more, curated by enthusiasts.","code_search: ""developed with Cursor"" (indexed desc), code_search: ""developed with Cursor"" (indexed asc), code_search: ""powered by Cursor"" (indexed desc), code_search: ""powered by Cursor"" (indexed asc)"
nyck33/juice_shop_cursor_win11,https://github.com/nyck33/juice_shop_cursor_win11,,"code_search: ""edited using Cursor"" (indexed desc), code_search: ""edited using Cursor"" (indexed asc)"
fanyer/Gimp,https://github.com/fanyer/Gimp,Gimp souce code to explore,"code_search: ""generated by Cursor"" (indexed asc)"
IgorHalfeld/wpclient,https://github.com/IgorHalfeld/wpclient,A TypeScript SDK for interacting with the WordPress REST API. This SDK provides a simple and type-safe way to interact with WordPress sites through their REST API.,"code_search: ""generated by Cursor"" (indexed asc)"
Distrotech/gimp,https://github.com/Distrotech/gimp,Mirror of git://git.gnome.org/gimp,"code_search: ""generated by Cursor"" (indexed asc)"
humphd/next,https://github.com/humphd/next,What I'm doing next (name TBD),"code_search: ""generated by Cursor"" (indexed asc)"
EnjoyLifeFund/macSierra-py36-pkgs,https://github.com/EnjoyLifeFund/macSierra-py36-pkgs,This library works on macOS Sierra.,"code_search: ""generated by Cursor"" (indexed asc)"
NickSiena/GNOME-gimp,https://github.com/NickSiena/GNOME-gimp,AR-Designer,"code_search: ""generated by Cursor"" (indexed asc)"
joshgiesbrecht/Glimpse,https://github.com/joshgiesbrecht/Glimpse,Fork of the GNU Image Manipulation Program,"code_search: ""generated by Cursor"" (indexed asc)"
bvibber/gimp,https://github.com/bvibber/gimp,gimp work fork,"code_search: ""generated by Cursor"" (indexed asc)"
bolabola/gimp,https://github.com/bolabola/gimp,,"code_search: ""generated by Cursor"" (indexed asc)"
avireale13/CSE1321-project,https://github.com/avireale13/CSE1321-project,,"code_search: ""generated by Cursor"" (indexed asc)"
resetting-eu/XR_STToolkit,https://github.com/resetting-eu/XR_STToolkit,Smart Tourism Toolkit for AR/VR (XR) based tourism experiences,"code_search: ""generated by Cursor"" (indexed asc)"
241416/LLM-and-ABM-based-social-movement-simulation-Weibo--HowToDivideSwissRoll-,https://github.com/241416/LLM-and-ABM-based-social-movement-simulation-Weibo--HowToDivideSwissRoll-,"this a a final project in data mining and visualition class, we wanna simulate a social movement on weibo (RuiShi Juan Event),","code_search: ""generated by Cursor"" (indexed asc)"
RodVV/pocketAI,https://github.com/RodVV/pocketAI,utilizar web crawling para alimentar uma AI para retornar dados mais limitados mas mais precisos,"code_search: ""generated by Cursor"" (indexed asc)"
smenaaliaga/encode_b64,https://github.com/smenaaliaga/encode_b64,,"code_search: ""generated by Cursor"" (indexed asc)"
jrotech/AISpider,https://github.com/jrotech/AISpider,Python web crawler with integrated AI,"code_search: ""generated by Cursor"" (indexed asc)"
Pardus-Kurumsal/gimp,https://github.com/Pardus-Kurumsal/gimp,,"code_search: ""generated by Cursor"" (indexed asc)"
Scherlac/gimp,https://github.com/Scherlac/gimp,,"code_search: ""generated by Cursor"" (indexed asc)"
EnjoyLifeFund/Debian_py36_packages,https://github.com/EnjoyLifeFund/Debian_py36_packages,,"code_search: ""generated by Cursor"" (indexed asc)"
bopopescu/QC,https://github.com/bopopescu/QC,Quantum Computation,"code_search: ""generated by Cursor"" (indexed asc)"
EnjoyLifeFund/macHighSierra-py36-pkgs,https://github.com/EnjoyLifeFund/macHighSierra-py36-pkgs,,"code_search: ""generated by Cursor"" (indexed asc)"
grole01/Python_exercises,https://github.com/grole01/Python_exercises,,"code_search: ""generated by Cursor"" (indexed asc)"
mattseabrook/SIMP,https://github.com/mattseabrook/SIMP,Simple Image Manipulation Program,"code_search: ""generated by Cursor"" (indexed asc)"
cloudflare/cloudflare-docs,https://github.com/cloudflare/cloudflare-docs,Cloudflare’s documentation,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
statico/dotfiles,https://github.com/statico/dotfiles,":floppy_disk:  Ian's dotfiles, utils, and Zsh/Vim/tmux configs","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
badgeek/svg2shenzhen,https://github.com/badgeek/svg2shenzhen,Convert Inkscape SVG drawings to KiCad PCB and footprint modules,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
pontusab/directories,https://github.com/pontusab/directories,"The Cursor & Windsurf community, find rules and MCPs","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
mit-pdos/perennial,https://github.com/mit-pdos/perennial,Verifying concurrent crash-safe systems,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
lzskyline/OpenDify,https://github.com/lzskyline/OpenDify,OpenDify 是一个将 Dify API 转换为 OpenAI API 格式的代理服务器。它允许使用 OpenAI API 客户端直接与 Dify 服务进行交互，支持保持会话历史。OpenDify is a proxy server that transforms the Dify API into OpenAI API format. It allows direct interaction with Dify services using any OpenAI API client.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
GNOME/gimp,https://github.com/GNOME/gimp,Read-only mirror of https://gitlab.gnome.org/GNOME/gimp,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
MEGA65/eleven,https://github.com/MEGA65/eleven,Eleven IDE - improving upon the BASIC 65 experience,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
ktyubeshi/mojibake-inspector,https://github.com/ktyubeshi/mojibake-inspector,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
kenorb-contrib/BitTorrent,https://github.com/kenorb-contrib/BitTorrent,Python-based reference implementation of BitTorrent client.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
trapd00r/Documentation,https://github.com/trapd00r/Documentation,"Docs and notes for Vim, Zsh, Git, Terminal emulators, Perl ... that I've either written or collected over time","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
UKPLab/TWEAC-qa-agent-selection,https://github.com/UKPLab/TWEAC-qa-agent-selection,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
at15/tracedconfig,https://github.com/at15/tracedconfig,A Go library for managing configuration with traceable value origins and contextual error reporting.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
xmoiduts/OpenAI-API-transcriber,https://github.com/xmoiduts/OpenAI-API-transcriber,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
longevity-genie/just-agents,https://github.com/longevity-genie/just-agents,"LLM agents done right, no over-engeneering and redundant complexity","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
brackets-cont/brackets,https://github.com/brackets-cont/brackets,"An open source code editor for the web, written in JavaScript, HTML and CSS.","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
savonbeldi/dotfiles,https://github.com/savonbeldi/dotfiles,Dotfiles for PowerShell Core as user shell on Linux,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
thisismydesign/vibe,https://github.com/thisismydesign/vibe,AI dev agent setup - make Cursor & Claude more autonomous like Devin,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Wendigooor/CampView,https://github.com/Wendigooor/CampView,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Krish120003/zercel,https://github.com/Krish120003/zercel,Zercel is a Vercel clone that supports Fluid Compute and automatic deployments.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
geektao1024/learn-cursors-3.0,https://github.com/geektao1024/learn-cursors-3.0,Cursor教程 - Cursor Composer、IDE和AI代码编辑器的教程。大量文章和视频指南提升您的编码技能,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
gouthamk16/AttogradDB,https://github.com/gouthamk16/AttogradDB,AttogradDB is a simple and efficient vector store designed for document embedding and retrieval tasks.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
karthik-iitm/cursor-trial,https://github.com/karthik-iitm/cursor-trial,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
fobossalmeron/app-conteo,https://github.com/fobossalmeron/app-conteo,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
bossjones/prompt-library,https://github.com/bossjones/prompt-library,"A collection of prompts, system prompts and LLM instructions by bossjones","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
farhatnadim/AEPSS,https://github.com/farhatnadim/AEPSS,Work in Progress to explore algorithms for Automatic Enlarged Perivascular Spaces Segmentaiton,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
fyang0507/personal-tldr,https://github.com/fyang0507/personal-tldr,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
colinw7/CQTty,https://github.com/colinw7/CQTty,Qt based Terminal,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
baobaihong/Advent_of_code_2024,https://github.com/baobaihong/Advent_of_code_2024,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
nissan/vibe-code-templating,https://github.com/nissan/vibe-code-templating,Vibe code templating for cursor,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Pepice23/TheMysteriousTower-v1,https://github.com/Pepice23/TheMysteriousTower-v1,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
kentcdodds/mediarss,https://github.com/kentcdodds/mediarss,An RSS feed generator for media (audio/video).,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
yomichi/cursor_composer_test_hphi,https://github.com/yomichi/cursor_composer_test_hphi,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
hoovdc/Sandbox,https://github.com/hoovdc/Sandbox,Sandbox,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
christiangustavsson/llm-course,https://github.com/christiangustavsson/llm-course,Ph.D. Course: Understanding and Building LLMs,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
MingGH/cloudflare-docs-zh,https://github.com/MingGH/cloudflare-docs-zh,Cloudflare Docs 中文文档【AI翻译】,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
dariowsz/tone-tinker,https://github.com/dariowsz/tone-tinker,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
zarstensen/AsciiRenderer,https://github.com/zarstensen/AsciiRenderer,A terminal based renderer / game engine. It uses the terminal window and ANSI escape sequences to display the graphics.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
VandeeFeng/bookmark-summary,https://github.com/VandeeFeng/bookmark-summary,A bookmark with github-actions and mdbook.  Thanks to : https://github.com/jerrylususu/bookmark-summary,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
edinburgh-napier/SET09102,https://github.com/edinburgh-napier/SET09102,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
aessam/PodcastService,https://github.com/aessam/PodcastService,"A service that download episodes, summarize it and generate audio for the summary ","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
HackFox/hackfox.github.io,https://github.com/HackFox/hackfox.github.io,"An irreverent look at how Visual FoxPro really works. Tells you the inside scoop on every command, function, property, event and method of Visual FoxPro.","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
AOSP-JF-MM/platform_packages_apps_DeskClock,https://github.com/AOSP-JF-MM/platform_packages_apps_DeskClock,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
KingMario/audio-tools,https://github.com/KingMario/audio-tools,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
qingxuantang/japanese-word-book,https://github.com/qingxuantang/japanese-word-book,My customized Japanese Word-book based on the actual difficuties encountered when travelling in Japan. Each md file represents a different genre generated by Cursor Composer. This is a ongoing project. Feel free to ADD and NEW Genre as individual md file if you like :),"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
bananaml/banana_cursor,https://github.com/bananaml/banana_cursor,This repository is a guide to getting started with Banana and Cursor.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
tuan3w/SnapPal,https://github.com/tuan3w/SnapPal,"Your friendly photo sidekick, just a snap away.","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
ReyReyy/tcpping,https://github.com/ReyReyy/tcpping,Ping someshit with tcp!,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
ansen360/DeskClock,https://github.com/ansen360/DeskClock,系统源码DeskClock7.1在AndroidStudio上编译,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
phcode-dev/phoenix,https://github.com/phcode-dev/phoenix,The text editor designed to make coding as simple and fun as playing a video game,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
satoterin/recipe,https://github.com/satoterin/recipe,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
WindDrifter/email_sorter,https://github.com/WindDrifter/email_sorter,Toying around with cursor to create an email sorter,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
seneldoruk/entgeltatlas-scrape,https://github.com/seneldoruk/entgeltatlas-scrape,"Scripts and the data scraped from Agentur für Arbeit's API, including a HTML table for the representation","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
youknowcast/humanmap,https://github.com/youknowcast/humanmap,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Nakiya233/food_delivery,https://github.com/Nakiya233/food_delivery,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
ThisisJackRyan/text-recognition-to-3d-model-script,https://github.com/ThisisJackRyan/text-recognition-to-3d-model-script,Just playing around with python and text recognition,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
KrabsWong/RssPreview,https://github.com/KrabsWong/RssPreview,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
jtomecek/qr-generator,https://github.com/jtomecek/qr-generator,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
kvamsi774/birthday-emailer,https://github.com/kvamsi774/birthday-emailer,Python Automation for generating Birthday E-mail,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
YoungLee-coder/TomatoTime,https://github.com/YoungLee-coder/TomatoTime,一个基于番茄工作法的应用程序,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
ethan4768/blog,https://github.com/ethan4768/blog,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
vvzvlad/caldavllm_bot,https://github.com/vvzvlad/caldavllm_bot,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
KiCad-RU/kicad-gost-committers,https://github.com/KiCad-RU/kicad-gost-committers,Supports import of PCAD schematic. Original project https://code.launchpad.net/~kicad-gost-committers/kicad/kicad,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
DasBasti/KiCad,https://github.com/DasBasti/KiCad,My humble tries to add the features I miss in KiCad,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
vgupta123/sumpubmed,https://github.com/vgupta123/sumpubmed,SUMPUBMED: Summarization Dataset of PubMed Scientific Article,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
jameswilliamknight/wasdoing,https://github.com/jameswilliamknight/wasdoing,A development-friendly work documentation system that helps you track what you're doing as you're doing it! 🚀,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
liweinan/spring-foo,https://github.com/liweinan/spring-foo,Spring project generated by Cursor AI,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
loukie7/Datacapsule,https://github.com/loukie7/Datacapsule,基于知识图谱多路召回的高精度产业级RAG解决方案,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Almad/twisted,https://github.com/Almad/twisted,svn import of official twisted repository,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Hiccup-za/github_actions_playground,https://github.com/Hiccup-za/github_actions_playground,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
suisui-daigaku/video-source-detector,https://github.com/suisui-daigaku/video-source-detector,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
rsksmart/stratum,https://github.com/rsksmart/stratum,Stratum Mining Pool with RSK Merged Mining Capabilities,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
masseater/esa-mcp-server,https://github.com/masseater/esa-mcp-server,mcp server for esa.io,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
pederhe/nca,https://github.com/pederhe/nca,A lightweight command-line code assistant tool,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
yanleiberg/Plex-Audio-Helper,https://github.com/yanleiberg/Plex-Audio-Helper,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
mattyoung101/slingshot,https://github.com/mattyoung101/slingshot,SystemVerilog LSP. Strives to be fast and accurate with a special focus on autocomplete.,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
chaelir/kids,https://github.com/chaelir/kids,for kids to learn agentic coding,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
dchenk/twisted,https://github.com/dchenk/twisted,clone of pip twisted repo,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
smartdata-x/robots,https://github.com/smartdata-x/robots,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Weera1234/README.md,https://github.com/Weera1234/README.md,kyc-theresawchavez789.us.kg,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
e1b2i3/verbose-adventure,https://github.com/e1b2i3/verbose-adventure,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
ibaoger/gimp,https://github.com/ibaoger/gimp,"Mirror of GIMP, update everyday. (https://git.gnome.org/browse/gimp)","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
deepin-community/gimp,https://github.com/deepin-community/gimp,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
chorpler/gimp,https://github.com/chorpler/gimp,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
santazhang/BitTorrent-5.3-GPL,https://github.com/santazhang/BitTorrent-5.3-GPL,BitTorrent 5.3 source code,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
294797392/ModengTerm,https://github.com/294797392/ModengTerm,"ModengTerm is a terminal emulator developed using WPF, supporting connections to a variety of target devices and protocols. Users can easily connect to SSH servers, serial devices, TCP servers, and the Windows command line through ModengTerm, meeting the needs of different usage scenarios.","code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
lvce-editor/language-basics-javascript,https://github.com/lvce-editor/language-basics-javascript,JavaScript syntax highlighting,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
android-security/android_packages_apps_DeskClock,https://github.com/android-security/android_packages_apps_DeskClock,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
rockchip-android/packages-apps-DeskClock,https://github.com/rockchip-android/packages-apps-DeskClock,packages/apps/DeskClock,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
rock64-android/platform-packages-apps-DeskClock,https://github.com/rock64-android/platform-packages-apps-DeskClock,Based on https://android.googlesource.com/platform/packages/apps/DeskClock,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
darraghmcgee/android_packages_apps_DeskClock,https://github.com/darraghmcgee/android_packages_apps_DeskClock,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
Atomic-OS/platform_packages_apps_DeskClock,https://github.com/Atomic-OS/platform_packages_apps_DeskClock,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
UOS-By-Uteam/platform_packages_apps_DeskClock,https://github.com/UOS-By-Uteam/platform_packages_apps_DeskClock,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
nickmbailey/python26-twisted-rpm,https://github.com/nickmbailey/python26-twisted-rpm,Rpms for twisted (specifically python2.6),"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
OpenPOWER-BigData/HDP-hue,https://github.com/OpenPOWER-BigData/HDP-hue,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
acmiyaguchi/buildbotve,https://github.com/acmiyaguchi/buildbotve,,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
shan3275/bullbox,https://github.com/shan3275/bullbox,安卓机顶盒开发环境及代码,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
jballard1991/software,https://github.com/jballard1991/software,software,"code_search: ""generated by Cursor"" (indexed desc), code_search: ""generated by Cursor"" (indexed asc)"
